,mileage,s_max,s_min
7694,25.32209287,1,-1.001796109
7695,33.77958965,1,-1
7696,35.82923094,1,-1
7697,27.43053826,1,-1.010037714
7698,27.43832766,1,-1
7699,25.87867037,1,-1
7700,30.00239715,1,-0.91025726
7701,28.75162213,1,-1
7702,33.01907903,1,-1
7703,27.81478528,1,-1
7704,27.04459163,1,-1
7705,25.34278057,1,-1
7706,31.50616117,1.000133616,-1
7707,30.22524016,1,-1
7708,27.912785,1,-1
7709,16.25098307,1.000127852,-1
7710,27.18784212,1,-1.000258365
7711,24.87904978,1,-1
7712,20.13263174,1,-0.999999999
7713,23.93549058,1,-1.006489787
7714,33.85847997,1.000607246,-1
7715,24.116278,1,-0.99999999
7716,37.32057752,1,-1
7717,28.21094188,1,-0.999999995
7718,33.59690295,1,-0.999989864
7719,29.49858486,1,-1
7720,31.03178445,1.000110707,-1.001413791
7721,21.8891215,1,-1
7722,22.74697171,1,-1
7723,44.13531425,1,-1
7724,36.46179141,1,-1
7725,31.39462966,1,-1
7726,21.00984372,1,-1
7727,33.49356061,1,-1
7728,36.19429466,1,-1
7729,34.90987964,1,-1.000014372
7730,27.06802843,1,-1
7731,35.32009167,1,-1
7732,23.12055606,1,-0.999999998
7733,17.08985913,1,-1.002940606
7734,27.08699239,1.000092578,-1
7735,20.89156006,1,-0.999999997
7736,30.71019552,1,-1
7737,22.81569273,1,-0.999999997
7738,20.44112789,1,-1.004169029
7739,34.41314736,1.187498432,-1
7740,34.93029185,1,-1
7741,30.90079037,1,-1
7742,26.63547515,1,-1
7743,27.94108181,1.002843805,-1
7744,31.8141195,1,-1.001211621
7745,32.96666866,0.998793609,-1
7746,31.87623565,1,-1
7747,31.72164413,1,-1
7748,36.96523527,1,-1
7749,34.77996467,1,-1
7750,30.86107771,1,-1
7751,26.46579321,1,-1
7752,21.40931,1.000103917,-1
7753,29.99718009,1.004858391,-1
7754,29.3493688,1,-1
7755,25.5680117,1,-1
7756,27.50924979,1,-1
7757,34.6209183,1,-1
7758,25.11168562,1,-1.004319833
7759,28.98812279,1.000046156,-1.006560824
7760,33.65553861,1.000048153,-1
7761,30.4522875,1,-1
7762,28.7312346,1,-1
7763,32.49482412,1,-1
7764,33.27282679,0.95980559,-1
7765,33.27626432,1.000365479,-1
7766,36.61743868,1,-1
7767,36.87208232,1,-1
7768,32.70842415,1.000038387,-1.000004395
7769,37.69808658,1.000044321,-1.000044667
7770,40.87556126,1,-1
7771,39.45937138,1,-1
7772,34.71765734,1,-1
7773,35.65602031,1,-1
7774,34.04874246,1,-0.999585223
7775,30.15120286,1,-1
7776,27.87533716,1,-1
7777,29.15370349,1,-1
7778,33.67587086,1,-1
7779,30.78079959,1,-1
7780,26.05156592,1,-1
7781,29.95770614,1,-1
7782,29.96333113,1,-1
7783,35.64007786,1,-1
7784,31.42496191,1,-1
7785,38.87931288,1,-1
7786,41.78445216,0.790530241,-1
7787,39.85524388,0.906300487,-1
7788,39.25076445,0.853215715,-1
7789,41.73999842,1,-1
7790,33.53693019,1,-1
7791,36.12681176,1,-1
7792,23.8379493,1,-0.999999996
7793,33.58093529,1,-1.000277857
7794,30.49916302,1,-0.999994119
7795,33.01988642,1.002437544,-1.004548935
7796,32.54278269,1.001415787,-1
7797,27.69041286,1,-1
7798,26.42032622,1,-1
7799,34.69355808,1,-1
7800,27.25992929,1,-1
7801,29.23532596,1,-1
7802,33.41547533,1,-0.967064372
7803,31.76835286,1,-0.99999999
7804,28.54933218,1,-1
7805,33.47146079,1,-0.999956385
7806,28.90573253,1,-1
7807,36.82979939,1,-1
7808,25.41073818,1,-1
7809,31.19346735,1,-0.985413123
7810,34.74403478,1,-1
7811,29.83153543,1,-1
7812,25.96946555,1.001563363,-1
7813,35.71327301,1,-1
7814,32.19567163,1,-1
7815,32.79886909,1,-1
7816,34.72680808,1,-1
7817,32.6210211,0.944464778,-1
7818,30.74218452,1,-0.999977672
7819,32.75219601,1,-0.999008298
7820,29.00830363,1,-1
7821,28.9550748,1,-1.000117104
7822,29.16276431,1,-1
7823,26.85440621,1,-1
7824,32.75276872,1,-0.99999901
7825,33.94058806,1.002460592,-1
7826,30.72877662,1,-1
7827,35.66811957,1,-1
7828,30.75514016,1,-1
7829,29.91528942,1,-0.999999928
7830,29.30649527,1,-1
7831,38.1097784,1,-1
7832,32.90830263,1,-1
7833,32.30959753,1,-1
7834,28.87353967,1,-0.999999986
7835,30.90537753,1,-1
7836,26.83695347,1,-1
7837,31.07662545,1,-1
7838,33.43243873,1,-1
7839,31.10649781,1,-1
7840,28.42763333,1,-1
7841,28.20754473,1,-1.013887779
7842,29.92852068,1,-1
7843,29.90777778,1.001428908,-1
7844,33.77288741,1.006883631,-1
7845,38.3991933,1,-1
7846,27.29418642,1,-1
7847,32.00497708,1,-1
7848,30.06255994,1,-1
7849,36.67470236,0.983054447,-1
7850,34.17418106,0.760709483,-1
7851,34.25275146,1,-1
7852,29.10523584,1.000274524,-1.000154149
7853,27.90496772,1,-1.003688697
7854,32.93903668,1,-0.999914821
7855,34.48717521,1,-1
7856,21.45561877,1,-1
7857,23.90713793,1,-1.00515717
7858,30.321878,1,-1
7859,35.84193861,1,-1
7860,27.08310924,1,-1
7861,34.60632561,1,-0.999990044
7862,37.94703796,1,-1
7863,37.52569615,1,-1
7864,23.12115625,1,-1.004699553
7865,31.52514347,1,-1
7866,21.97876924,1,-1.00171571
7867,33.87053851,1,-1
7868,29.98309933,1,-1.000424477
7869,34.51409899,1,-1
7870,31.35415472,1,-1
7871,26.84391073,1.000069626,-1
7872,28.51859461,1,-1
7873,29.71064048,0.999999994,-1
7874,23.12267465,1,-1
7875,23.31846331,1,-1
7876,29.82742683,1,-0.999999981
7877,27.58065349,1,-1
7878,32.68373134,1,-1.000691758
7879,28.162735,1.001097655,-1
7880,37.23871511,1,-0.999999743
7881,33.99532478,1,-1.003910511
7882,26.88589476,1.004211503,-1
7883,35.16009279,1,-0.999942439
7884,29.80328735,1,-1
7885,33.22853439,1,-1
7886,28.29301216,1,-1
7887,26.89514363,1,-1.00148789
7888,21.36852249,1,-1.010074569
7889,27.29894155,1,-1
7890,31.79414212,1.004893108,-1
7891,33.08343959,1,-0.879650015
7892,29.75714647,1,-1
7893,24.20937666,1,-1
7894,28.50945077,1,-1
7895,27.39555062,1,-0.999999999
7896,28.79122233,1,-1
7897,22.4515912,1,-1
7898,25.93145135,1,-1
7899,29.58184718,0.851613828,-1
7900,27.09169112,1,-1.001454091
7901,29.73482284,1.007839145,-1
7902,31.81850186,1,-1
7903,29.75305264,1.009561511,-1
7904,30.61376471,0.996056653,-0.999256729
7905,32.51004745,1,-1
7906,28.64373272,1.00012703,-1.00071413
7907,28.85058371,1,-1
7908,20.98699367,1,-1
7909,28.92402866,0.752056932,-1
7910,29.25241403,1,-0.870296169
7911,33.70612679,1,-0.962080498
7912,31.27391815,1,-0.999999898
7913,32.15535322,1,-1
7914,25.5700235,1,-1
7915,39.70560803,1,-0.98350708
7916,28.45598245,0.999818975,-1.053081743
7917,24.9201646,1,-1
7918,28.63391095,1,-1
7919,30.50113712,1,-1
7920,27.22793162,1,-1
7921,28.71150523,1,-1
7922,33.05534903,1,-1
7923,27.73994533,1,-1
7924,30.92718001,1,-1
7925,37.35513743,1.01310272,-1
7926,28.97684629,1,-0.999999756
7927,31.76047944,1.002964543,-0.753759687
7928,26.25003671,1,-1
7929,43.18309518,1,-1
7930,35.41170222,1,-1
7931,29.33129071,0.999999229,-1
7932,27.21985144,0.881472088,-0.999994378
7933,34.41734762,1.00705502,-0.944546496
7934,35.93090283,1.000954439,-0.760250698
7935,26.53298542,1.02739032,-1
7936,31.20854437,1.000051598,-1
7937,36.78290176,0.845172445,-1
7938,40.24102055,1,-1
7939,34.58708234,1,-1
7940,28.54041794,1.0119631,-1
7941,30.47650604,1,-0.993414573
7942,30.1148992,1,-0.944387636
7943,27.25260607,1,-1
7944,23.95641312,1,-0.999999985
7945,32.22304239,1,-1
7946,27.80962665,0.914768955,-0.83110028
7947,29.7414654,1,-1
7948,28.57051678,1,-1
7949,27.43163856,1,-1
7950,33.51480912,1,-1
7951,33.96660264,1,-0.958458717
7952,31.26080256,1,-1
7953,27.84386648,1,-1
7954,28.35386983,1,-0.803270903
7955,35.42821734,1,-0.990635272
7956,32.32403065,1,-1
7957,25.00521688,1,-1
7958,29.48770108,1,-1
7959,29.68335642,1,-1
7960,24.66186821,1,-1
7961,27.28578932,1,-1
7962,29.84426839,1,-1
7963,31.66389614,1,-1
7964,29.2104114,1,-1.000820484
7965,29.66273691,0.892820912,-1
7966,27.47821259,0.974744835,-1
7967,30.97491356,1,-1
7968,25.31554731,1,-1
7969,29.39666122,1,-1
7970,28.18052632,1,-1
7971,26.80131445,1,-1
7972,27.69663821,1,-1
7973,26.00412426,1,-0.757434588
7974,26.06763971,1,-1
7975,28.61078316,1,-1
7976,24.36538736,1,-1
7977,27.97637084,1,-0.999999998
7978,34.64757428,1,-0.992404864
7979,27.33047301,1,-1
7980,31.52335113,1,-1
7981,30.13669721,1,-1
7982,30.87359739,1,-1
7983,27.7748504,1.000355725,-0.999999993
7984,10.63122244,0.815364538,-1.000404582
7985,19.44876351,1,-1
7986,28.5102925,1,-1
7987,30.84946757,1,-1
7988,33.4086006,1,-1
7989,30.37077407,1,-1
7990,24.97370243,1,-0.999999997
7991,29.95618188,1,-1
7992,33.67823588,1,-1
7993,31.00835496,0.845103735,-1
7994,36.69863731,1,-1
7995,34.36715709,1,-1
7996,31.08712317,1,-0.999999987
7997,24.66962022,1.007944654,-1
7998,30.53895817,1,-1
7999,15.99235321,1.002848591,-1
8000,34.7209408,1,-1
8001,17.26093282,1,-1
8002,32.64000037,1,-1.001174578
8003,26.10102825,1,-1
8004,28.09123947,1,-1
8005,31.16635167,1.007993433,-1
8006,22.69508206,1,-1
8007,32.51494938,1,-0.806877766
8008,39.91274622,1.0038391,-1.000317537
8009,22.76603174,1,-1
8010,23.93499937,1,-1.002305879
8011,27.56886992,0.63849244,-1
8012,30.03465123,1,-0.818890582
8013,25.13224291,1,-1
8014,22.11008113,1,-0.999999998
8015,27.78651305,1,-1
8016,23.70113312,1,-1
8017,29.61500299,1,-1.000052748
8018,39.93440112,1,-0.857535801
8019,33.0812146,1,-1
8020,29.66264733,1,-1
8021,30.90551414,1,-1
8022,29.70893879,1,-1.004365826
8023,27.56903347,1,-1
8024,35.64946349,1,-1
8025,34.38968282,1,-1
8026,36.74591601,1,-1
8027,28.42887447,1.02036934,-1
8028,30.59824727,1,-1
8029,33.68554,1,-0.936450064
8030,34.8813707,1,-1
8031,35.66767289,1,-1
8032,31.3517092,1,-1
8033,31.33457581,1,-1
8034,29.38385963,1,-1
8035,34.89692992,1,-1
8036,36.57555294,1,-1.040801022
8037,24.94074258,1,-1
8038,29.27666592,1,-1
8039,32.43339847,1,-0.910062767
8040,26.52074708,1,-1
8041,32.96046223,0.994415346,-1
8042,30.65281875,1,-1
8043,26.91289201,1,-1
8044,27.677995,1,-1
8045,15.99865566,1,-1.000908868
8046,33.92738419,1,-1
8047,21.42395599,1.00298629,-1
8048,38.56847854,1,-1
8049,38.48283617,1,-0.999984468
8050,19.71686687,1.022209552,-1
8051,26.60077981,1,-1
8052,22.81024722,1,-1.003799313
8053,24.38943295,1,-1
8054,31.31470514,1.012579583,-1
8055,29.10691255,1,-1
8056,36.89798753,1,-1
8057,28.68013809,1,-1
8058,22.8493465,1,-1
8059,34.04065508,1,-0.999999436
8060,30.06834648,1,-1.005724904
8061,28.50854872,1,-0.999577859
8062,33.27250634,1,-1
8063,31.58195149,1,-1
8064,33.1908313,1,-1
8065,27.2222541,1,-1
8066,31.88466156,1,-1.00446307
8067,27.30805775,1,-1
8068,31.57552474,1,-1.001318416
8069,17.6497234,1,-1.000612114
8070,28.29095522,1,-0.999189644
8071,26.99613613,1,-1
8072,32.60994888,1,-0.990495392
8073,26.26255426,1.005737536,-1
8074,33.91147132,1,-1
8075,36.91102913,1.000365423,-1
8076,24.44463533,1,-1
8077,31.5467779,0.819626682,-1
8078,33.86748954,0.77076104,-1
8079,24.23668286,1,-1.000793798
8080,21.85937144,1,-1.00122327
8081,28.50891152,1,-1
8082,32.91270384,1,-1
8083,26.18348121,1,-1
8084,34.0675503,1.005048946,-0.968683874
8085,29.7238431,1,-1
8086,30.8674692,1,-1
8087,28.74165845,1,-1
8088,24.50009797,1,-1
8089,24.81956342,0.882477674,-1
8090,27.96584762,1,-1
8091,23.75435952,1,-1
8092,24.85044702,0.974955661,-1
8093,29.15803322,1,-0.999999994
8094,27.35400223,1,-1.003826597
8095,29.08478876,1,-1.057062519
8096,29.8641384,1,-1
8097,37.4880488,1,-1
8098,36.70000623,1,-1.008022033
8099,32.63318601,1,-1
8100,31.6157648,1,-1.002931488
8101,36.81082755,1,-1
8102,33.53715814,1,-1
8103,30.55740466,1,-1
8104,23.23361248,1,-1.003686566
8105,27.87979868,1,-0.999999956
8106,21.76213893,1,-1
8107,34.11497387,1,-1
8108,33.00917286,0.896607568,-1
8109,28.33105597,1,-0.999999968
8110,32.89718931,1,-1
8111,27.44703801,1,-1
8112,24.20228234,1,-1
8113,29.79846022,1,-1
8114,28.54096644,1,-1
8115,35.19700877,1,-1
8116,32.0102869,1,-0.999967489
8117,35.92571996,1,-1
8118,30.78935718,1,-1
8119,31.74089522,1,-1
8120,34.38887642,1,-1
8121,37.93715997,0.849809594,-1
8122,29.47561558,0.77304292,-1
8123,31.13189987,1,-1
8124,33.96219094,1,-0.836090115
8125,29.48130879,1,-1
8126,34.57343146,1,-1
8127,32.93998108,1,-1
8128,21.63699232,1,-1.000277727
8129,39.20810672,1,-1
8130,28.87461934,1,-0.99240079
8131,36.84049547,1,-1
8132,32.44821471,0.971730394,-0.922282341
8133,33.19900898,0.91403237,-1
8134,29.81576635,1,-1
8135,27.99764395,1,-1
8136,30.01537893,1,-0.951264469
8137,23.13631324,1,-1
8138,33.13450815,1,-1
8139,30.41718071,0.771405698,-0.819918627
8140,27.34416988,1,-1
8141,34.57478547,1,-1
8142,30.14281696,1,-1
8143,22.31563904,1,-1
8144,29.22140984,1.000082407,-1
8145,34.46720425,1,-1
8146,33.34280463,1,-1
8147,37.7198008,1,-1
8148,26.1646879,1,-1
8149,35.07898606,1,-0.999517604
8150,32.88642981,1,-1
8151,28.55190767,1,-1
8152,33.13865757,1,-1
8153,26.16765747,0.937883334,-1
8154,29.86996753,1.008540362,-1
8155,31.20941579,0.839836695,-0.832033441
8156,37.15874224,1,-1
8157,30.76583368,1,-0.955061187
8158,33.70743239,1,-1
8159,30.68612182,1,-1
8160,28.77567906,1,-1
8161,31.56861973,1,-1
8162,27.06926744,1,-1
8163,26.70402107,1,-1
8164,33.57082249,1,-1
8165,23.1714314,0.962040622,-1
8166,21.77275235,1,-1.015670256
8167,28.01786217,1,-1.001392924
8168,35.2398633,1,-1
8169,32.20413491,1,-1
8170,38.90148435,1,-0.999999998
8171,34.4507323,1,-1
8172,33.02872772,1,-0.999554594
8173,21.62125961,1,-1
8174,33.82585074,1,-1
8175,31.78865368,1,-1.000063361
8176,27.4896878,1,-1.002969599
8177,31.97039483,1,-1
8178,31.78110935,1,-0.899956325
8179,29.34298472,1,-1
8180,31.95107284,1,-1
8181,26.44160115,1,-1
8182,29.16234935,1,-1
8183,26.36695598,1,-0.999999937
8184,26.05527077,1.002069369,-1
8185,20.6377803,1,-1
8186,26.80094178,1,-0.999999907
8187,24.08962323,0.720944259,-0.997160993
8188,27.41804207,1,-1
8189,22.94915631,1,-1
8190,23.64433905,1,-1.00006686
8191,34.73749676,1,-1
8192,31.75351793,1,-1
8193,26.60618998,1,-0.999999991
8194,32.20524432,1,-1.002500739
8195,31.96828181,1,-1
8196,30.02166279,1,-0.99991838
8197,27.71461877,1,-1
8198,35.17947222,1,-1
8199,34.91793914,1,-0.982441863
8200,32.59926419,1,-1
8201,35.02284716,0.997024965,-1
8202,33.21380868,1,-1
8203,31.81316564,1,-1
8204,34.16771137,1,-1
8205,29.52173223,1,-1
8206,28.55892545,1,-1
8207,27.80135583,1,-1
8208,28.95352709,1,-1
8209,36.11201093,1,-1
8210,32.68341023,1,-1
8211,31.38953187,1,-1
8212,30.59436049,1,-1
8213,21.66021526,1,-1.008386641
8214,27.5721969,1,-1.004099472
8215,29.85944878,1,-1
8216,23.04486735,1.020029483,-0.999999917
8217,18.40306042,1,-1.000223728
8218,33.757269,1,-1.001186825
8219,33.69424549,1,-1
8220,30.09241857,1,-0.999999692
8221,31.55395033,1,-1
8222,31.80411027,1,-1
8223,31.64047841,1,-1
8224,37.73467758,1,-1
8225,26.91274768,1,-1
8226,22.83275102,1,-0.999980057
8227,31.28210147,1,-0.999947145
8228,26.68904956,1,-1
8229,25.80633027,1,-1
8230,32.30236543,1,-1
8231,32.72847347,1,-1
8232,28.01991191,1,-1
8233,31.80555872,1,-1.00011027
8234,32.18958268,1,-1
8235,28.39604123,0.991740462,-1
8236,31.83241637,1,-1.001154719
8237,22.47299253,1,-1
8238,28.3641949,1,-1
8239,36.70150933,1,-1
8240,25.88568018,1.000044036,-1
8241,30.73703811,1,-1.000043784
8242,28.19056717,1.000042614,-1.000042307
8243,31.77050879,1.000042704,-1.000042844
8244,34.776734,1,-1
8245,26.93221693,1.013876106,-1
8246,25.59729421,1,-1
8247,31.45795417,1.000120576,-1
8248,31.18997768,1,-1
8249,31.56754983,0.975959051,-1
8250,26.46587034,1,-0.999999998
8251,29.94390784,1,-1
8252,32.91371494,1,-1
8253,26.72386238,1.00032909,-1
8254,35.06523976,1,-1
8255,27.61998918,1,-1
8256,27.74692195,1,-1
8257,30.22922315,0.957611175,-1
8258,30.96540819,1,-1
8259,30.43659233,1.014972406,-1
8260,28.15700283,1,-1.00025653
8261,32.04561388,1,-1
8262,34.90490035,1,-1
8263,28.44335905,1,-1
8264,36.41900792,1,-1
8265,34.04813881,1,-1
8266,32.3334489,1,-1
8267,32.02388314,1,-1
8268,30.67015534,1,-1
8269,30.00138274,1,-1
8270,34.32621519,1,-1
8271,31.42157284,0.998141467,-1
8272,29.90570302,1,-1
8273,30.81875304,1,-1
8274,28.66192477,1,-1
8275,33.69211466,1,-1
8276,32.12058821,1,-0.79854096
8277,23.91981132,1,-0.999999996
8278,27.86960439,1,-0.97224417
8279,29.64920332,1,-1
8280,26.20763343,1,-1
8281,22.47711527,1,-1
8282,29.87634172,1,-1
8283,28.26699717,0.931728395,-0.999999828
8284,27.17297252,1,-1
8285,22.7612362,1,-0.999999999
8286,32.13626037,1,-0.92525816
8287,27.61423201,1,-1
8288,30.90202337,1,-1
8289,33.98393016,1,-1.000419278
8290,29.77352881,1.031505058,-1
8291,33.19613964,1.003601514,-0.740035166
8292,30.03322814,0.747995053,-0.998673468
8293,28.8920338,1,-1
8294,27.81707048,0.902227738,-1
8295,30.60219803,0.913739232,-1
8296,30.01008649,0.920735213,-1
8297,23.34054663,1,-0.999999779
8298,29.52513608,1,-0.813054472
8299,27.53831431,1,-1
8300,22.29149538,0.938400377,-1.001160112
8301,29.42513916,1,-1
8302,32.00520184,1,-1
8303,28.68546934,1,-1
8304,26.07108277,1,-1
8305,23.98547127,1,-1.000719627
8306,25.11839412,1,-1
8307,32.0296419,1,-1
8308,26.72481981,1,-1
8309,29.85098255,1.007521651,-1
8310,28.74227605,1.002178797,-1
8311,35.74899598,1,-1
8312,30.20583113,1,-1
8313,29.67829978,1,-1.000036333
8314,32.50606998,1.00003142,-1.001442907
8315,21.67364799,1.000030363,-1.000005279
8316,20.6884621,1,-1.003065357
8317,34.10334951,1.006302035,-1
8318,31.36137423,1,-0.999999993
8319,24.91940247,1,-1
8320,29.10946241,1,-1.015608423
8321,35.36173426,1,-1
8322,31.40094593,1,-1.000455884
8323,28.39546923,1,-1
8324,27.97671722,1,-1
8325,20.91900313,1,-1
8326,26.11190374,0.943416471,-0.999999987
8327,26.04184216,1,-1
8328,24.75977833,1,-1
8329,25.3346151,1,-0.714609099
8330,28.46107742,1,-1
8331,27.64732187,1,-1.000234454
8332,26.10468123,1,-1
8333,20.54899369,1,-1
8334,22.84151778,1,-1.004367613
8335,30.97730842,1.004126437,-1
8336,29.80673092,1.05387441,-0.91378788
8337,30.96084977,1,-0.99999998
8338,24.41188187,1,-1.013056842
8339,29.61974138,1,-1
8340,19.90867754,1,-1.040483122
8341,32.44440331,1,-1
8342,33.0498581,1,-1
8343,31.13680234,1,-0.999999998
8344,27.08300684,1,-1
8345,12.43679565,1,-1.027491147
8346,28.84997421,1,-1
8347,33.33344692,0.992475154,-1
8348,29.32814099,1,-0.97758461
8349,27.81549513,1,-1
8350,19.44693702,1,-1
8351,23.67722716,1,-1
8352,21.75606468,1,-1
8353,19.97415128,1,-1
8354,27.48090918,1,-1
8355,23.06963313,1,-0.999999999
8356,30.72992752,1,-1
8357,17.11192929,1,-1
8358,22.78907492,1.007867066,-1
8359,35.83358374,1,-1
8360,30.37111662,1,-1
8361,39.22502876,1,-1
8362,21.79110035,1,-1
8363,11.56133544,1.037905558,-1
8364,32.45156396,1,-1
8365,27.79056489,0.968070457,-1
8366,28.68393854,1.00003392,-0.994995419
8367,26.66299853,1.000033134,-1.000033304
8368,29.14962282,1,-1.019936249
8369,25.63925655,1,-0.999999998
8370,25.84365073,1,-1
8371,28.40618081,1,-1
8372,28.98531281,1,-1
8373,31.04740575,1,-1
8374,24.07841359,1,-1
8375,27.65289137,1,-1
8376,24.28014327,1,-1
8377,26.82289423,1.002443289,-1
8378,23.17951569,1,-1
8379,25.35829867,1,-1
8380,31.79489088,1,-1
8381,14.92647705,1,-1
8382,25.57438794,1,-1.009104448
8383,28.42970594,1.00101737,-1
8384,27.44614865,1,-1
8385,20.66780564,1,-1
8386,36.51221464,1,-1
8387,23.38131519,1.00004047,-1.043992651
8388,29.09838178,1,-1.018958875
8389,24.06512461,1,-1.001189041
8390,24.2884269,1,-1.001587707
8391,28.50756287,1.000050489,-1.023609078
8392,33.26757026,1.000051394,-1.000050964
8393,30.98276497,1,-1
8394,25.65530206,1,-1
8395,31.08341723,1,-1
8396,33.06499497,1,-0.947174943
8397,30.24687809,1,-1
8398,33.47564343,1,-1
8399,30.37383566,1,-1
8400,26.86380893,1,-1
8401,29.81885836,1,-1
8402,32.95253464,1,-1
8403,24.97083804,1,-1
8404,35.61064792,1,-1
8405,32.57558295,1,-1
8406,33.74522141,1,-1
8407,28.52414876,1,-1
8408,26.01742469,1.000667352,-1.007224523
8409,28.61597545,1,-1
8410,31.36862178,1.009472809,-1
8411,35.01160611,1,-1
8412,34.07378982,1,-1
8413,22.23164377,1,-1.009060161
8414,15.93883447,1,-1
8415,23.75054069,1,-1
8416,28.3777142,1,-1.014627842
8417,28.28469359,1,-1
8418,30.28785139,1,-1
8419,30.64964887,0.666364621,-1
8420,28.12864782,1,-1
8421,28.25220139,1,-0.999618314
8422,25.90275322,1,-1
8423,24.10028956,1,-1
8424,23.31084069,1,-1
8425,29.26188844,0.817348949,-1
8426,17.001876,1,-0.999999999
8427,32.34361863,1,-0.879922762
8428,34.30365334,1,-1
8429,22.33320598,1,-1
8430,29.14810294,1,-1
8431,27.96887319,1,-1
8432,33.64194963,1,-1.001402227
8433,34.30292101,1,-1.006446402
8434,27.80533054,1.001115504,-1
8435,30.6590785,1,-0.997376978
8436,23.52265087,1,-1
8437,27.24171313,1.000202476,-0.933775744
8438,29.86269903,1,-1
8439,28.81509072,1,-1.001682894
8440,29.33049219,1,-1
8441,35.33379583,1,-1
8442,38.64382926,1,-1
8443,33.28161096,1.003019477,-1
8444,37.43075174,0.897712447,-0.845729703
8445,29.99539077,1,-1
8446,29.04053541,1,-1
8447,27.91895769,1,-0.99341655
8448,28.42906476,1,-1
8449,35.43923332,1,-1
8450,35.80684929,1,-1
8451,33.98759074,1,-1
8452,26.22799157,1,-1
8453,27.51097994,1,-1.0043642
8454,32.00647771,1,-0.998463987
8455,26.17923107,1,-1
8456,35.05095776,1,-1
8457,30.64867523,0.990291548,-1
8458,28.69499493,1,-1
8459,28.18109572,1,-1.009353736
8460,30.10650812,1.040750472,-1
8461,28.2573574,1,-0.999999993
8462,29.6970259,1,-1
8463,35.326522,1,-1.019479545
8464,30.10250212,1,-1
8465,31.47027471,1,-1
8466,29.70567018,1,-0.842647897
